journal,volume,fake
9856035c-170d-4e13-81d2-6f84cb5aa166,9856035c-170d-4e13-81d2-6f84cb5aa166-nan,0
2e8eb881-9847-4de2-82f3-8aaf7a622e13,2e8eb881-9847-4de2-82f3-8aaf7a622e13-104,0
9f4695f9-3d15-4a02-9a4a-8c1597f5ec1d,9f4695f9-3d15-4a02-9a4a-8c1597f5ec1d-107,0
9856035c-170d-4e13-81d2-6f84cb5aa166,9856035c-170d-4e13-81d2-6f84cb5aa166-6 38,0
098d941f-120e-4f86-8969-40004d31e9ec,098d941f-120e-4f86-8969-40004d31e9ec-6 6,0
d4fc9f5f-8c7c-476a-b194-828f86b86491,d4fc9f5f-8c7c-476a-b194-828f86b86491-10 1,0
b07fa1da-5ee6-4b4c-b227-9af39d1dcef0,b07fa1da-5ee6-4b4c-b227-9af39d1dcef0-19,0
2bbc1e45-4074-471d-b003-2c8f5a99cdb0,2bbc1e45-4074-471d-b003-2c8f5a99cdb0-70,0
4552f571-dd46-4bc5-a290-4faa81df1be0,4552f571-dd46-4bc5-a290-4faa81df1be0-36,0
f65026bb-121b-4121-bec7-8394af26da77,f65026bb-121b-4121-bec7-8394af26da77-nan,0
bb27e645-e57c-42c3-bcbc-c7b443c58209,bb27e645-e57c-42c3-bcbc-c7b443c58209-52,0
1c60c14e-1b6e-4198-a3de-545707da4d81,1c60c14e-1b6e-4198-a3de-545707da4d81-nan,0
7d3c0955-3934-43f4-b953-1347b258f612,7d3c0955-3934-43f4-b953-1347b258f612-17,0
6499d076-6328-4c2c-8f87-d75c624eb530,6499d076-6328-4c2c-8f87-d75c624eb530-30 5,0
e6216b43-2428-4aaf-8101-b40e1dfd2810,e6216b43-2428-4aaf-8101-b40e1dfd2810-12,0
4b1fd7f5-3b44-452b-b185-dcd785a81edf,4b1fd7f5-3b44-452b-b185-dcd785a81edf-183,0
4b1fd7f5-3b44-452b-b185-dcd785a81edf,4b1fd7f5-3b44-452b-b185-dcd785a81edf-nan,0
6c240c46-2fe1-403f-9a29-5b5e99579d03,6c240c46-2fe1-403f-9a29-5b5e99579d03-nan,0
ebdc1fa7-c0b8-4019-9767-015d6a824ba6,ebdc1fa7-c0b8-4019-9767-015d6a824ba6-15,0
5b97da83-0106-4e9f-aef2-4c3006afbb2c,5b97da83-0106-4e9f-aef2-4c3006afbb2c-9,0
e225ec90-4e80-4fbc-87c5-3a212a0214b1,e225ec90-4e80-4fbc-87c5-3a212a0214b1-66,0
576b59f1-6a2f-4286-a086-6ea6a944675a,576b59f1-6a2f-4286-a086-6ea6a944675a-nan,0
aa3da1b8-67ea-4019-b2ec-97ae9e59a63b,aa3da1b8-67ea-4019-b2ec-97ae9e59a63b-29,0
ed5af7a7-0708-4dca-8930-368203e65b06,ed5af7a7-0708-4dca-8930-368203e65b06-44,0
c0052eef-c840-402a-9388-641c3a456c1b,c0052eef-c840-402a-9388-641c3a456c1b-20,0
1bb9d4f1-b232-499d-b2d2-dd17b5f2cc88,1bb9d4f1-b232-499d-b2d2-dd17b5f2cc88-15,0
e57f7e14-2158-47fb-8409-d4f185d70242,e57f7e14-2158-47fb-8409-d4f185d70242-27,0
9888b440-2c06-477b-9a8a-d051b0287fbc,9888b440-2c06-477b-9a8a-d051b0287fbc-30,0
2baad992-2268-4c38-9120-e453622f2eeb,2baad992-2268-4c38-9120-e453622f2eeb-23,0
b7cbc3c9-e2a6-4323-8864-609fb18c543b,b7cbc3c9-e2a6-4323-8864-609fb18c543b-61,0
441c5671-cab6-440e-8f38-86ebd1b65b7f,441c5671-cab6-440e-8f38-86ebd1b65b7f-nan,0
07931092-9002-4e9f-a62d-00af30be540f,07931092-9002-4e9f-a62d-00af30be540f-11,0
92e5a24d-eeb8-42a4-a290-a40667894cf5,92e5a24d-eeb8-42a4-a290-a40667894cf5-62,0
e9a44b89-3d84-4bff-8c78-c53cd2ad7cf8,e9a44b89-3d84-4bff-8c78-c53cd2ad7cf8-12,0
6d1fca76-6ee3-49a2-97d5-ff9ef2567ce5,6d1fca76-6ee3-49a2-97d5-ff9ef2567ce5-nan,0
9a272984-d484-429f-b0b2-1597b1fc107e,9a272984-d484-429f-b0b2-1597b1fc107e-113 Pt B,0
3096eb5c-d18c-4877-94cd-28edd3a9c357,3096eb5c-d18c-4877-94cd-28edd3a9c357-19,0
145b9a93-ba02-4691-b7ef-b5fdc4aaa8a3,145b9a93-ba02-4691-b7ef-b5fdc4aaa8a3-37,0
33f68909-043d-420c-b41b-00f6ee97db43,33f68909-043d-420c-b41b-00f6ee97db43-232,0
33f68909-043d-420c-b41b-00f6ee97db43,33f68909-043d-420c-b41b-00f6ee97db43-230,0
b5aaa937-18c7-4a65-84a1-52713f6080fe,b5aaa937-18c7-4a65-84a1-52713f6080fe-28,0
a172add9-e6ed-426e-9509-2e84da395a2a,a172add9-e6ed-426e-9509-2e84da395a2a-nan,0
19f5f87c-9a59-4397-9acb-88036fb67d36,19f5f87c-9a59-4397-9acb-88036fb67d36-134,0
ea85ba07-ca09-47d5-8626-f0df6ab56312,ea85ba07-ca09-47d5-8626-f0df6ab56312-71,0
08ee3346-e195-4333-b008-be3a4f9e23cd,08ee3346-e195-4333-b008-be3a4f9e23cd-1864 5,0
0aed7a40-85f3-4c66-9e1b-c1556c57001b,0aed7a40-85f3-4c66-9e1b-c1556c57001b-10,0
2c469df0-fa01-4dee-8f25-0d87a6fc4ef1,2c469df0-fa01-4dee-8f25-0d87a6fc4ef1-15,0
cf6cc347-aedd-4780-b284-476e6d71a284,cf6cc347-aedd-4780-b284-476e6d71a284-6 3,0
0aed7a40-85f3-4c66-9e1b-c1556c57001b,0aed7a40-85f3-4c66-9e1b-c1556c57001b-8,0
c7bbca07-9604-48a6-85d8-512fa663722e,c7bbca07-9604-48a6-85d8-512fa663722e-10 2,0
15ab6d75-0b73-455b-9f61-16f62a8fb66d,15ab6d75-0b73-455b-9f61-16f62a8fb66d-23,0
77ea5ab3-9839-4d77-bc43-30bcb5c4ab30,77ea5ab3-9839-4d77-bc43-30bcb5c4ab30-1,0
e95c8d18-09be-464f-a3cf-5b2637f0eff6,e95c8d18-09be-464f-a3cf-5b2637f0eff6-16,0
e1b18316-e0d4-4006-aa13-129890a757fc,e1b18316-e0d4-4006-aa13-129890a757fc-28,0
5012d97c-98b7-4f53-90cf-1b8eb8c04295,5012d97c-98b7-4f53-90cf-1b8eb8c04295-65,0
f417b974-1993-4b8d-b05b-6457e1ab02c7,f417b974-1993-4b8d-b05b-6457e1ab02c7-54,0
d741ad2b-c57e-4b4a-a8b7-1aaeb70d96b4,d741ad2b-c57e-4b4a-a8b7-1aaeb70d96b4-13,0
4f9c2bb7-ec38-45aa-b0b3-8bd7680ccc1f,4f9c2bb7-ec38-45aa-b0b3-8bd7680ccc1f-51,0
be0ad9ff-aa43-4af1-b3b5-4a41c9f81cb0,be0ad9ff-aa43-4af1-b3b5-4a41c9f81cb0-22,0
10a4a695-8417-42c7-983d-742df48b3905,10a4a695-8417-42c7-983d-742df48b3905-187,0
d453966d-1b91-4e33-b75e-bb4ead55f2a4,d453966d-1b91-4e33-b75e-bb4ead55f2a4-31,0
47464297-4c88-44d5-9112-53a865e99be5,47464297-4c88-44d5-9112-53a865e99be5-60 17,0
8e1bd4b5-d5b2-4e22-ba0a-01fe5568d472,8e1bd4b5-d5b2-4e22-ba0a-01fe5568d472-7828,0
60538382-994e-41df-b512-6ff16fedd7cc,60538382-994e-41df-b512-6ff16fedd7cc-13,0
bc946b89-5188-4a8f-b9b6-61b71dd9fccc,bc946b89-5188-4a8f-b9b6-61b71dd9fccc-170,0
3c77be64-fcd3-444d-a98d-f563ab841a7e,3c77be64-fcd3-444d-a98d-f563ab841a7e-14,0
7fe84005-586f-4604-98ee-fa60fe8ae618,7fe84005-586f-4604-98ee-fa60fe8ae618-10,0
e28a224b-8ddb-49a6-82d2-17f23c68b30c,e28a224b-8ddb-49a6-82d2-17f23c68b30c-12,0
39058e09-c13a-4545-a8a3-a75581460bc2,39058e09-c13a-4545-a8a3-a75581460bc2-11,0
938045a1-b90a-46d7-a099-5aa234412fdb,938045a1-b90a-46d7-a099-5aa234412fdb-29,0
baca7f5a-2d4f-4158-b527-ab08fb52845f,baca7f5a-2d4f-4158-b527-ab08fb52845f-33,0
1c94bb2e-f9df-43a1-b99b-5590cca7d15f,1c94bb2e-f9df-43a1-b99b-5590cca7d15f-202,0
f76d44a2-ee35-4b08-9d66-95c373a13a5e,f76d44a2-ee35-4b08-9d66-95c373a13a5e-381 2,0
e8ca7ac1-3bc1-4292-8d39-69c321ae0e74,e8ca7ac1-3bc1-4292-8d39-69c321ae0e74-20,0
0822abe9-1a76-4fa0-be43-9c25f0418f8e,0822abe9-1a76-4fa0-be43-9c25f0418f8e-23,0
e8ca7ac1-3bc1-4292-8d39-69c321ae0e74,e8ca7ac1-3bc1-4292-8d39-69c321ae0e74-15,0
3c8f4cec-a435-421a-b301-785e136e65e5,3c8f4cec-a435-421a-b301-785e136e65e5-182 1,0
9b07daf4-3c7e-4798-847b-5005416bc8d5,9b07daf4-3c7e-4798-847b-5005416bc8d5-18 13,0
1a5c69a0-eb2a-4c17-aade-ef464d085987,1a5c69a0-eb2a-4c17-aade-ef464d085987-59,0
8a4c6407-d5df-4cba-98fa-53d475ad8faa,8a4c6407-d5df-4cba-98fa-53d475ad8faa-14 12,0
47464297-4c88-44d5-9112-53a865e99be5,47464297-4c88-44d5-9112-53a865e99be5-31 2,0
84c9bfd4-aaed-4997-a24b-d4546c66f907,84c9bfd4-aaed-4997-a24b-d4546c66f907-29,0
c7227e89-93c0-4fff-9f44-ddd62529fc3f,c7227e89-93c0-4fff-9f44-ddd62529fc3f-11,0
b9238bf6-01ff-4eea-bca7-73a533e08a8c,b9238bf6-01ff-4eea-bca7-73a533e08a8c-42 4,0
043f505b-68a5-43c2-bed4-09a34982173e,043f505b-68a5-43c2-bed4-09a34982173e-48 2,0
043f505b-68a5-43c2-bed4-09a34982173e,043f505b-68a5-43c2-bed4-09a34982173e-47 4,0
d30776c0-e524-4f14-a524-871d0586862c,d30776c0-e524-4f14-a524-871d0586862c-12,0
b1739e5f-9d57-4bb9-b1da-82487b2fa362,b1739e5f-9d57-4bb9-b1da-82487b2fa362-111,0
044718f7-28e8-4855-964c-63e15e19aaf4,044718f7-28e8-4855-964c-63e15e19aaf4-9,0
fa1f0815-0811-4291-b4fc-8230a6c9bf5b,fa1f0815-0811-4291-b4fc-8230a6c9bf5b-1363,0
1ec2aefc-fc1e-40a8-94f5-6df6dc894032,1ec2aefc-fc1e-40a8-94f5-6df6dc894032-64,0
3b438704-c051-48f5-b845-623aaf356acb,3b438704-c051-48f5-b845-623aaf356acb-26,0
f9124e67-fd8b-4245-b0b9-af8c522de958,f9124e67-fd8b-4245-b0b9-af8c522de958-49,0
011a90c7-7490-45ee-ae3e-63c72d01a408,011a90c7-7490-45ee-ae3e-63c72d01a408-36 3,0
84ca1336-700b-4f67-8aa2-e03194cb4670,84ca1336-700b-4f67-8aa2-e03194cb4670-111,0
84ca1336-700b-4f67-8aa2-e03194cb4670,84ca1336-700b-4f67-8aa2-e03194cb4670-110,0
3eb857d1-b5ec-472a-8cc5-29549bda0efc,3eb857d1-b5ec-472a-8cc5-29549bda0efc-48,0
eb250ef4-53d0-4d3b-96a4-06717843429d,eb250ef4-53d0-4d3b-96a4-06717843429d-nan,0
f01cecb2-2e15-44d4-97ce-2575886e7d01,f01cecb2-2e15-44d4-97ce-2575886e7d01-18 44,0
3f93c423-8b91-4f5b-bd95-d36515c1c553,3f93c423-8b91-4f5b-bd95-d36515c1c553-53,0
eacf3df5-edb0-41b1-b1f2-b3369bd272c2,eacf3df5-edb0-41b1-b1f2-b3369bd272c2-52,0
cbb0c69d-3289-4e83-8be2-dbdb5bff45de,cbb0c69d-3289-4e83-8be2-dbdb5bff45de-4,0
3f93c423-8b91-4f5b-bd95-d36515c1c553,3f93c423-8b91-4f5b-bd95-d36515c1c553-49,0
3f93c423-8b91-4f5b-bd95-d36515c1c553,3f93c423-8b91-4f5b-bd95-d36515c1c553-48,0
56753896-ea87-41d6-a80a-b4ddc8372318,56753896-ea87-41d6-a80a-b4ddc8372318-,0
95df9a49-778f-4ec4-ba72-2a6cee13b02a,95df9a49-778f-4ec4-ba72-2a6cee13b02a-93,0
3f93c423-8b91-4f5b-bd95-d36515c1c553,3f93c423-8b91-4f5b-bd95-d36515c1c553-45,0
3f93c423-8b91-4f5b-bd95-d36515c1c553,3f93c423-8b91-4f5b-bd95-d36515c1c553-43,0
da292105-15e3-4866-8284-3e6373069daf,da292105-15e3-4866-8284-3e6373069daf-49,0
3227dfc6-3c54-47e6-a0fc-39be9c511d98,3227dfc6-3c54-47e6-a0fc-39be9c511d98-46,0
db50471b-6255-422d-9b0e-4289b07fd158,db50471b-6255-422d-9b0e-4289b07fd158-42,0
abc0c598-b988-4841-a8c5-65bfa6f3df77,abc0c598-b988-4841-a8c5-65bfa6f3df77-10,0
99d8e4e8-b392-4192-8a02-1dabd1a359d6,99d8e4e8-b392-4192-8a02-1dabd1a359d6-45,0
3bc0e661-dc2a-454a-9ff5-6515430ce9ff,3bc0e661-dc2a-454a-9ff5-6515430ce9ff-8,0
8bbffbf0-5dfc-4485-b4b1-d177fd330b21,8bbffbf0-5dfc-4485-b4b1-d177fd330b21-2021,0
51278f27-cfdd-4938-81e4-9d54ca7b3cd0,51278f27-cfdd-4938-81e4-9d54ca7b3cd0-10,0
724a39cf-ef0f-49be-9322-ec7e423d03e6,724a39cf-ef0f-49be-9322-ec7e423d03e6-43,0
099a2ecc-54f9-42d3-9ea0-0189027aa04f,099a2ecc-54f9-42d3-9ea0-0189027aa04f-296,0
6a126a8f-6ca0-467b-bc06-b8a5f36dae29,6a126a8f-6ca0-467b-bc06-b8a5f36dae29-5,0
cdf4bb1c-e624-482e-8289-da2009c4c31a,cdf4bb1c-e624-482e-8289-da2009c4c31a-236,0
9e867a6d-79c2-4cef-b939-738283fc3e3a,9e867a6d-79c2-4cef-b939-738283fc3e3a-22,0
15a12adf-61c6-4c5f-9edc-675b2ee2f6e2,15a12adf-61c6-4c5f-9edc-675b2ee2f6e2-8,0
219d1d7d-8f62-491d-86d9-1430b9d19c35,219d1d7d-8f62-491d-86d9-1430b9d19c35-12 12,0
51278f27-cfdd-4938-81e4-9d54ca7b3cd0,51278f27-cfdd-4938-81e4-9d54ca7b3cd0-8,0
b57dc872-5fe7-4ced-aa7d-c25e6425a7de,b57dc872-5fe7-4ced-aa7d-c25e6425a7de-89,0
e57388b1-2c6e-46ed-b693-50e2334732d3,e57388b1-2c6e-46ed-b693-50e2334732d3-17,0
5bc5dd42-09ab-4ce7-bf5b-8355ee95577c,5bc5dd42-09ab-4ce7-bf5b-8355ee95577c-153,0
1954882c-493a-4098-abe4-fcd30f330157,1954882c-493a-4098-abe4-fcd30f330157-120,0
250bfd38-00d4-4635-9507-8838d79ebb72,250bfd38-00d4-4635-9507-8838d79ebb72-48,0
4c8a81b0-9ddf-4e32-adfe-00fdbc9f9fcc,4c8a81b0-9ddf-4e32-adfe-00fdbc9f9fcc-86 2,0
15049b43-0af1-46bb-8a0b-83e5510cefa0,15049b43-0af1-46bb-8a0b-83e5510cefa0-59 23,0
10aeaa7b-eb72-46ce-9823-168542246e83,10aeaa7b-eb72-46ce-9823-168542246e83-25 5,0
02bf11d4-dd88-4e0e-b7c4-084d3fa17c2f,02bf11d4-dd88-4e0e-b7c4-084d3fa17c2f-nan,0
69f81360-7402-42dc-8bfe-7e0ddd495b8b,69f81360-7402-42dc-8bfe-7e0ddd495b8b-134,0
7dbe09db-be44-4485-9711-8986e1c3bd6d,7dbe09db-be44-4485-9711-8986e1c3bd6d-31,0
85fde20d-1999-472d-b2ac-8f44f59809fc,85fde20d-1999-472d-b2ac-8f44f59809fc-10,0
5a4315f2-7985-483e-a8a3-0f513afa190c,5a4315f2-7985-483e-a8a3-0f513afa190c-nan,0
87c855fc-c59a-4443-832a-e5b1ca14b9f3,87c855fc-c59a-4443-832a-e5b1ca14b9f3-14,0
142347a8-a3f6-4ce4-bc56-09bc8fc9461d,142347a8-a3f6-4ce4-bc56-09bc8fc9461d-9,0
983fd916-c977-4314-840b-3fdd258647fe,983fd916-c977-4314-840b-3fdd258647fe-46,0
1a29df73-1926-4aee-af99-8b3b4537f9a0,1a29df73-1926-4aee-af99-8b3b4537f9a0-24,0
1cd505d9-195d-4f99-b91c-169e872644d4,1cd505d9-195d-4f99-b91c-169e872644d4-nan,0
0ed0ece3-f3ec-4835-aaab-1d840a580c55,0ed0ece3-f3ec-4835-aaab-1d840a580c55-39,0
6b6df2de-21bc-4137-9859-3fcef46f6a21,6b6df2de-21bc-4137-9859-3fcef46f6a21-2021,0
0fe66fba-fbae-4230-afc2-1ec945024c86,0fe66fba-fbae-4230-afc2-1ec945024c86-29,0
9bdb673f-49a2-4f38-b2fc-618ea577a4ad,9bdb673f-49a2-4f38-b2fc-618ea577a4ad-136,0
e940bdf3-601c-415d-95ed-9c0197737d03,e940bdf3-601c-415d-95ed-9c0197737d03-8,0
eb073d51-e2dd-43a0-a9b2-8bd80eb3c976,eb073d51-e2dd-43a0-a9b2-8bd80eb3c976-nan,0
dce542ed-f32a-410a-9ad0-ce01afb35cde,dce542ed-f32a-410a-9ad0-ce01afb35cde-nan,0
027ffd21-ebb0-4af8-baf5-911124292fd0,027ffd21-ebb0-4af8-baf5-911124292fd0-nan,0
185d0b79-ac59-4503-bb30-14fca2190fc0,185d0b79-ac59-4503-bb30-14fca2190fc0-10,0
7eae9fc4-93b3-4df2-a7d0-e1f56d65dab2,7eae9fc4-93b3-4df2-a7d0-e1f56d65dab2-26 4,0
8d7ff3bd-2385-47a4-8f55-b2c48363704b,8d7ff3bd-2385-47a4-8f55-b2c48363704b-12,0
02bf11d4-dd88-4e0e-b7c4-084d3fa17c2f,02bf11d4-dd88-4e0e-b7c4-084d3fa17c2f-125,0
739f9e67-4bdc-4221-83b9-7dfa3263631c,739f9e67-4bdc-4221-83b9-7dfa3263631c-50,0
739f9e67-4bdc-4221-83b9-7dfa3263631c,739f9e67-4bdc-4221-83b9-7dfa3263631c-44,0
4ebf6aad-eb7e-4e84-8fd9-cc79a4158c49,4ebf6aad-eb7e-4e84-8fd9-cc79a4158c49-45,0
1186b14a-7b03-409b-97c0-b8ff77066e0b,1186b14a-7b03-409b-97c0-b8ff77066e0b-151,0
1186b14a-7b03-409b-97c0-b8ff77066e0b,1186b14a-7b03-409b-97c0-b8ff77066e0b-nan,0
9c4d02b0-3cd7-4b37-8b68-9e9eb96472f6,9c4d02b0-3cd7-4b37-8b68-9e9eb96472f6-33,0
9b631161-6615-499b-8750-7d170788c514,9b631161-6615-499b-8750-7d170788c514-46,0
80c7d68a-cb07-4bb4-b5fb-406f73659716,80c7d68a-cb07-4bb4-b5fb-406f73659716-nan,0
89489694-27f4-47d8-b7da-38d0780b7357,89489694-27f4-47d8-b7da-38d0780b7357-40,0
619f1d85-7b3f-451d-b795-3f40e3019fd4,619f1d85-7b3f-451d-b795-3f40e3019fd4-nan,0
056efaa3-b9f5-41c6-b9d1-668f5d6fa759,056efaa3-b9f5-41c6-b9d1-668f5d6fa759-39 ( Pt 3),0
40d15aa1-c74e-4ad7-8745-8120cf39865e,40d15aa1-c74e-4ad7-8745-8120cf39865e-8,0
be6bebbc-846f-454e-938a-cde6d9c9df4b,be6bebbc-846f-454e-938a-cde6d9c9df4b-30 ( Pt 3),0
6401bb05-050b-4beb-8824-066cb2938eb4,6401bb05-050b-4beb-8824-066cb2938eb4-nan,0
0aed7a40-85f3-4c66-9e1b-c1556c57001b,0aed7a40-85f3-4c66-9e1b-c1556c57001b-13,0
c0fcfef6-778d-44e2-967e-3c129214166a,c0fcfef6-778d-44e2-967e-3c129214166a-29,0
da025a2f-daa1-4351-92a7-3ebbe15ebd9b,da025a2f-daa1-4351-92a7-3ebbe15ebd9b-31,0
175cd389-c5bd-489e-a4d3-a03010e52343,175cd389-c5bd-489e-a4d3-a03010e52343-6,0
14e703a0-3798-4446-9a68-94bd2a918b4d,14e703a0-3798-4446-9a68-94bd2a918b4d-13 6,0
09246bed-4d95-4656-9c5b-5ce1b3074cb3,09246bed-4d95-4656-9c5b-5ce1b3074cb3-159,0
a0ce3a50-4870-47f5-b0e1-52b73e07f50f,a0ce3a50-4870-47f5-b0e1-52b73e07f50f-10 9,0
cc6aaf97-8b1f-4911-853f-9b7dd1395530,cc6aaf97-8b1f-4911-853f-9b7dd1395530-2,0
87594dc3-0bac-42da-9bb5-1a2c166e4ae5,87594dc3-0bac-42da-9bb5-1a2c166e4ae5-nan,0
b308ec25-8043-470a-a42b-0f3f8741f387,b308ec25-8043-470a-a42b-0f3f8741f387-16,0
83ff973b-8a0e-4e00-a06a-2cfd9e222de9,83ff973b-8a0e-4e00-a06a-2cfd9e222de9-11,0
3096eb5c-d18c-4877-94cd-28edd3a9c357,3096eb5c-d18c-4877-94cd-28edd3a9c357-14,0
0d46a6d7-94c8-4206-a9f6-6a81388f964d,0d46a6d7-94c8-4206-a9f6-6a81388f964d-53 11,0
915bb47a-fb19-46a3-accd-316718d6ed7e,915bb47a-fb19-46a3-accd-316718d6ed7e-14,0
44b820ce-9b6d-4bb2-8b5f-af58b97ae262,44b820ce-9b6d-4bb2-8b5f-af58b97ae262-5,0
ab042adb-76b4-42b3-ab2c-81762940e6b9,ab042adb-76b4-42b3-ab2c-81762940e6b9-43,0
08a73e8c-80f1-443c-bc04-6445466194ec,08a73e8c-80f1-443c-bc04-6445466194ec-56,0
585f106b-e284-48f5-acab-36aab12a5ab8,585f106b-e284-48f5-acab-36aab12a5ab8-nan,0
d6542658-10f5-4d1f-85cf-fa0b5f23c258,d6542658-10f5-4d1f-85cf-fa0b5f23c258-12,0
e49e5c20-4698-44b0-be2d-d13bd84190aa,e49e5c20-4698-44b0-be2d-d13bd84190aa-22,0
edfb3c30-7e3b-4bc0-8fca-85efa19ae53c,edfb3c30-7e3b-4bc0-8fca-85efa19ae53c-nan,0
b7a046c1-ab7d-4b9d-9e12-21a87a4914b3,b7a046c1-ab7d-4b9d-9e12-21a87a4914b3-37,0
06b4cf16-aa4c-4719-887b-f95dcacc0440,06b4cf16-aa4c-4719-887b-f95dcacc0440-29,0
d64970b5-c111-42a8-aef4-66705a3b73dd,d64970b5-c111-42a8-aef4-66705a3b73dd-59,0
1283a59c-0d1f-48c3-81d7-02172f597e70,1283a59c-0d1f-48c3-81d7-02172f597e70-64,0
074e1182-55bc-4c39-ae48-40280cdec7bb,074e1182-55bc-4c39-ae48-40280cdec7bb-75,0
1283a59c-0d1f-48c3-81d7-02172f597e70,1283a59c-0d1f-48c3-81d7-02172f597e70-60,0
f48a1bc9-b0e5-446b-a40b-a9d2497f3e04,f48a1bc9-b0e5-446b-a40b-a9d2497f3e04-77 6,0
f48a1bc9-b0e5-446b-a40b-a9d2497f3e04,f48a1bc9-b0e5-446b-a40b-a9d2497f3e04-69 7,0
cf1b9554-455e-4565-a1ae-aa7d9a10b8ab,cf1b9554-455e-4565-a1ae-aa7d9a10b8ab-39 2,0
d4a381fe-9cc2-48c5-bf20-64eefeaedc2b,d4a381fe-9cc2-48c5-bf20-64eefeaedc2b-56 1,0
39da5af4-7f26-4cc8-8363-968068328ded,39da5af4-7f26-4cc8-8363-968068328ded-4 4,0
8f99db2e-5ab5-462f-829a-8eeced9b7be1,8f99db2e-5ab5-462f-829a-8eeced9b7be1-1184 1-2,0
398b46b8-6014-4478-b7af-f477167f7bde,398b46b8-6014-4478-b7af-f477167f7bde-127,0
0c74341d-dff9-455e-a401-8950f0826867,0c74341d-dff9-455e-a401-8950f0826867-22,0
3066c994-687a-417d-9f08-dabb65f37093,3066c994-687a-417d-9f08-dabb65f37093-23,0
b712be20-2e99-48d0-a5dd-e62e6ffc3fdb,b712be20-2e99-48d0-a5dd-e62e6ffc3fdb-74,0
666e1b2f-6010-4013-8eef-a73479368d2c,666e1b2f-6010-4013-8eef-a73479368d2c-2,0
bade12e5-f20e-4b51-83a6-534e3705569a,bade12e5-f20e-4b51-83a6-534e3705569a-98 10,0
3a435ff9-d0c3-4eb9-9a89-992c0f8bf398,3a435ff9-d0c3-4eb9-9a89-992c0f8bf398-12,0
87c855fc-c59a-4443-832a-e5b1ca14b9f3,87c855fc-c59a-4443-832a-e5b1ca14b9f3-12,0
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d,91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d-28,0
d30776c0-e524-4f14-a524-871d0586862c,d30776c0-e524-4f14-a524-871d0586862c-14,0
011cf95e-1c33-4d8e-84b9-1dd5c95629f6,011cf95e-1c33-4d8e-84b9-1dd5c95629f6-48,0
3adfa7f3-9db0-4c0c-8e5c-37b206d7b0e3,3adfa7f3-9db0-4c0c-8e5c-37b206d7b0e3-23,0
6e136537-18d9-44b2-a3e0-6d07e57e7283,6e136537-18d9-44b2-a3e0-6d07e57e7283-19,0
b79b0683-c9ee-47d6-b861-a68e5b40219f,b79b0683-c9ee-47d6-b861-a68e5b40219f-nan,0
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d,91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d-26,0
66cbe005-8711-470d-9957-9a81e8388a74,66cbe005-8711-470d-9957-9a81e8388a74-74,0
571af341-cf5e-4257-a1e4-16c38480bee1,571af341-cf5e-4257-a1e4-16c38480bee1-64,0
f01cecb2-2e15-44d4-97ce-2575886e7d01,f01cecb2-2e15-44d4-97ce-2575886e7d01-28,0
92b4cb41-aa87-4854-aaad-ce30d0e6deb1,92b4cb41-aa87-4854-aaad-ce30d0e6deb1-34,0
2ae18de8-1e0b-4f92-9aa3-866ffc4f36e7,2ae18de8-1e0b-4f92-9aa3-866ffc4f36e7-99,0
0de80c9b-b164-4398-b00a-da2fc3b25376,0de80c9b-b164-4398-b00a-da2fc3b25376-2020,0
f688ea21-8778-4adc-aa9a-63535e68bf09,f688ea21-8778-4adc-aa9a-63535e68bf09-24,0
23646b6a-80e0-4e15-8458-793e9a299698,23646b6a-80e0-4e15-8458-793e9a299698-26,0
26c84d4a-ce4a-4dbd-879b-d2507b6acf04,26c84d4a-ce4a-4dbd-879b-d2507b6acf04-50,0
2ea11618-81a8-44f4-9884-0edc41a4b13c,2ea11618-81a8-44f4-9884-0edc41a4b13c-41,0
98b01b3e-721b-493f-a2de-aac73baf7697,98b01b3e-721b-493f-a2de-aac73baf7697-24,0
98b01b3e-721b-493f-a2de-aac73baf7697,98b01b3e-721b-493f-a2de-aac73baf7697-40,0
d0046ca9-9064-464a-ab1f-8947412a4f14,d0046ca9-9064-464a-ab1f-8947412a4f14-196 1,0
38278c2e-2198-4d61-b807-f318d824b077,38278c2e-2198-4d61-b807-f318d824b077-9,0
7d071626-1aa2-4dad-a259-bcccedccf44d,7d071626-1aa2-4dad-a259-bcccedccf44d-160,0
bf59074e-18fd-4f9a-a1b0-a9bafc16f518,bf59074e-18fd-4f9a-a1b0-a9bafc16f518-95,0
678ce279-560b-4a6c-af55-ff68d5c2b544,678ce279-560b-4a6c-af55-ff68d5c2b544-2,0
bc4a5170-6e34-4e60-89c4-7f18aee8bf23,bc4a5170-6e34-4e60-89c4-7f18aee8bf23-5 5,0
d0046ca9-9064-464a-ab1f-8947412a4f14,d0046ca9-9064-464a-ab1f-8947412a4f14-113 1,0
8f99db2e-5ab5-462f-829a-8eeced9b7be1,8f99db2e-5ab5-462f-829a-8eeced9b7be1-184 4,0
b1994124-f1e8-4f96-a165-b6f19a04fe7e,b1994124-f1e8-4f96-a165-b6f19a04fe7e-74,0
0aed7a40-85f3-4c66-9e1b-c1556c57001b,0aed7a40-85f3-4c66-9e1b-c1556c57001b-11,0
