citation,paper,fake
257394591,257392680,1
41012649,257392680,1
257392969,257392680,1
257394441,257392680,1
257393989,257392680,1
45265900,257392681,1
257394763,257392681,1
257392325,257392681,1
257393234,257392681,1
257394727,257392681,1
257393205,257392681,1
257393997,257392681,1
29570261,257392681,1
27588600,257392682,1
257395207,257392682,1
257394771,257392683,1
257393933,257392683,1
37706008,257392683,1
257392970,257392683,1
257392334,257392683,1
39213875,257392683,1
257392322,257392683,1
257395138,257392683,1
257394438,257392684,1
257394301,257392684,1
257393120,257392685,1
257393196,257392685,1
257395002,257392685,1
257392464,257392685,1
257392175,257392685,1
257391875,257392685,1
257393284,257392685,1
257394108,257392685,1
13153479,257392686,1
140560471,257392686,1
257393555,257392686,1
4733413,257392687,1
257394353,257392687,1
257395007,257392687,1
257394711,257392687,1
10650788,257392687,1
257394047,257392687,1
45265900,257392687,1
257393234,257392687,1
257393651,257392687,1
257393202,257392688,1
257393570,257392688,1
42351921,257392688,1
257394191,257392688,1
257393072,257392688,1
257392190,257392688,1
257395326,257392689,1
128487683,257392689,1
257393027,257392689,1
257394108,257392689,1
257394188,257392689,1
257394441,257392689,1
257393077,257392689,1
257394905,257392690,1
257393218,257392690,1
257395161,257392691,1
257393898,257392691,1
257393041,257392691,1
41093275,257392691,1
257394383,257392691,1
233036005,257392691,1
257393337,257392691,1
257392995,257392691,1
257392512,257392691,1
238696291,257392691,1
257394500,257392692,1
257392036,257392692,1
257395096,257392692,1
257394987,257392692,1
150798397,257392692,1
257392966,257392692,1
52959866,257392693,1
257392360,257392693,1
257393889,257392693,1
257392713,257392694,1
257391897,257392695,1
257395026,257392695,1
22984400,257392695,1
257393286,257392695,1
257395059,257392696,1
257393511,257392697,1
257394557,257392697,1
257393774,257392697,1
257393254,257392697,1
239662903,257392697,1
257394404,257392697,1
43226706,257392697,1
204821709,257392698,1
257394425,257392699,1
257394727,257392699,1
257395035,257392699,1
257391908,257392699,1
257394093,257392699,1
257392181,257392699,1
257393905,257392699,1
23892886,257392699,1
39213875,257392700,1
257394711,257392700,1
257393219,257392701,1
1881617,257392701,1
118090602,257392701,1
257395326,257392701,1
128487683,257392701,1
140560471,257392701,1
257394076,257392701,1
257394077,257392701,1
257392784,257392701,1
257394711,257392702,1
257392711,257392702,1
27717248,257392702,1
140560471,257392702,1
39405744,257392703,1
257395139,257392703,1
257392711,257392703,1
44866314,257392703,1
140560471,257392703,1
34798035,257392703,1
1881617,257392703,1
257393165,257392704,1
25428147,257392704,1
257393218,257392704,1
257394609,257392705,1
257395291,257392705,1
190876026,257392705,1
257394721,257392705,1
257393796,257392706,1
257394659,257392706,1
39405744,257392707,1
257395275,257392707,1
257392536,257392707,1
257394770,257392707,1
257392455,257392707,1
257394809,257392707,1
257393506,257392707,1
257393102,257392707,1
30469375,257392708,1
257394770,257392708,1
257394123,257392708,1
257393776,257392708,1
237849655,257392708,1
257394045,257392708,1
257392030,257392708,1
34798035,257392708,1
257391897,257392708,1
257394729,257392709,1
257391829,257392709,1
257394574,257392709,1
257394440,257392709,1
257394354,257392709,1
257394347,257392710,1
257394877,257392710,1
127409870,257392710,1
257394412,257392710,1
3357237,257392710,1
257392211,257392711,1
257392212,257392711,1
257393134,257392711,1
257393004,257392711,1
118090602,257392711,1
257393134,257392711,1
257392213,257392711,1
4202272,257392711,1
257394076,257392712,1
40700757,257392712,1
257394586,257392712,1
257394550,257392712,1
257392597,257392712,1
45050611,257392712,1
39514587,257392712,1
257394670,257392713,1
257394771,257392713,1
257392325,257392714,1
29223630,257392714,1
257394903,257392714,1
3334939,257392714,1
257392027,257392714,1
257393996,257392714,1
25933489,257392714,1
257392190,257392715,1
257394629,257392715,1
257395069,257392716,1
257394420,257392716,1
3346033,257392716,1
29570261,257392716,1
257394634,257392717,1
257392275,257392717,1
257394652,257392717,1
169295072,257392717,1
257392807,257392717,1
257394503,257392717,1
257395221,257392717,1
257393510,257392717,1
36413452,257392718,1
257393890,257392718,1
257392971,257392718,1
257393233,257392718,1
257393624,257392718,1
257391945,257392719,1
219620587,257392719,1
257392594,257392719,1
257395309,257392719,1
257394900,257392719,1
31965925,257392719,1
43747534,257392720,1
182144924,257392720,1
257392278,257392720,1
257394134,257392720,1
257392145,257392720,1
257392790,257392720,1
257391990,257392720,1
257394034,257392720,1
257393726,257392721,1
15230445,257392721,1
257394362,257392721,1
210446996,257392721,1
7109680,257392721,1
43193019,257392721,1
10241326,257392722,1
257394438,257392722,1
257394110,257392722,1
257392684,257392722,1
257395085,257392722,1
28204603,257392723,1
257391908,257392723,1
257394715,257392724,1
257393595,257392724,1
257394201,257392724,1
257392820,257392725,1
257391896,257392725,1
257393922,257392725,1
1237780,257392725,1
257394348,257392726,1
30262275,257392726,1
257394272,257392726,1
45265900,257392726,1
257394825,257392727,1
52298978,257392727,1
257392585,257392727,1
257392855,257392728,1
257393736,257392729,1
257392868,257392729,1
257392553,257392729,1
257392401,257392729,1
257393614,257392729,1
257393174,257392729,1
257395219,257392730,1
257394097,257392730,1
9488862,257392731,1
25851476,257392731,1
56717528,257392731,1
257391937,257392731,1
257392206,257392731,1
257394336,257392731,1
41093275,257392731,1
257392583,257392731,1
257393179,257392731,1
12882627,257392731,1
10846657,257392732,1
257392125,257392732,1
257393932,257392732,1
207224331,257392732,1
257393719,257392732,1
257393196,257392732,1
257394466,257392732,1
30757178,257392732,1
257392850,257392732,1
257394644,257392732,1
257394142,257392733,1
257393953,257392734,1
12984439,257392734,1
257394222,257392734,1
43193019,257392734,1
257393278,257392734,1
257395061,257392734,1
36606960,257392734,1
257393505,257392734,1
257393778,257392735,1
257393014,257392735,1
257394085,257392736,1
257391963,257392736,1
232355224,257392736,1
257393566,257392736,1
257394938,257392736,1
257392273,257392737,1
257394769,257392737,1
257392562,257392737,1
257393199,257392737,1
257394587,257392737,1
257394513,257392738,1
257391849,257392738,1
257392828,257392738,1
257394158,257392738,1
257394995,257392739,1
257392112,257392739,1
31094297,257392739,1
257394045,257392739,1
257391910,257392740,1
257394091,257392740,1
257395275,257392740,1
257392212,257392740,1
257393591,257392740,1
257393402,257392741,1
39604571,257392741,1
257394076,257392742,1
37706008,257392742,1
257394107,257392742,1
257393778,257392743,1
162396957,257392743,1
257393089,257392743,1
257391985,257392743,1
257392830,257392743,1
257392910,257392743,1
257392921,257392743,1
39405744,257392743,1
37706008,257392743,1
257392970,257392744,1
257393780,257392744,1
257392488,257392744,1
257394379,257392744,1
257393688,257392744,1
257395031,257392744,1
257393005,257392744,1
25933489,257392745,1
257392746,257392745,1
257391932,257392745,1
257394612,257392745,1
257394425,257392745,1
8343733,257392745,1
257395328,257392746,1
38793640,257392746,1
257393187,257392746,1
257393257,257392746,1
257394669,257392746,1
257392970,257392746,1
5741404,257392746,1
116801239,257392746,1
257393216,257392746,1
257393816,257392746,1
26500411,257392747,1
257395069,257392747,1
257392521,257392747,1
257394908,257392747,1
257392611,257392747,1
257394645,257392747,1
257394002,257392747,1
257394717,257392748,1
257392663,257392749,1
3346033,257392749,1
20865445,257392749,1
257393916,257392749,1
257394693,257392749,1
257392059,257392749,1
25795581,257392749,1
257393035,257392749,1
257394763,257392749,1
257391969,257392749,1
257393816,257392750,1
257394991,257392750,1
257394786,257392750,1
257394903,257392750,1
43255550,257392750,1
257394302,257392750,1
7094521,257392750,1
257393940,257392750,1
257394209,257392751,1
257394189,257392751,1
40916087,257392751,1
257394645,257392751,1
140560471,257392751,1
42602087,257392751,1
13024712,257392751,1
257394038,257392752,1
257393630,257392752,1
257394409,257392752,1
257392737,257392752,1
36606960,257392752,1
257391884,257392752,1
43322655,257392752,1
257395180,257392753,1
257392236,257392753,1
257394714,257392753,1
257392333,257392753,1
257391792,257392753,1
257393560,257392753,1
257392182,257392753,1
39405744,257392754,1
257393569,257392754,1
257393807,257392754,1
257392608,257392754,1
257394695,257392754,1
257393364,257392754,1
257393061,257392754,1
257392473,257392754,1
257392944,257392754,1
257393763,257392755,1
257393756,257392755,1
257393121,257392755,1
257391832,257392756,1
39213875,257392756,1
257394895,257392756,1
257393235,257392756,1
257395000,257392756,1
257391929,257392756,1
257394272,257392756,1
257392965,257392756,1
145015296,257392756,1
21922849,257392757,1
257393286,257392757,1
257392663,257392757,1
21253154,257392757,1
257392845,257392757,1
29482050,257392757,1
257395019,257392757,1
10279247,257392757,1
257393326,257392758,1
257392142,257392758,1
257392704,257392759,1
162627129,257392759,1
257394905,257392759,1
162627129,257392759,1
257394905,257392759,1
257395139,257392759,1
257392702,257392760,1
257392667,257392760,1
257393225,257392760,1
13153479,257392761,1
257394437,257392761,1
140560471,257392761,1
257391972,257392761,1
257394111,257392761,1
257394076,257392761,1
4733413,257392761,1
162482262,257392761,1
257394187,257392762,1
43193019,257392762,1
257394589,257392762,1
42351921,257392762,1
257393932,257392762,1
257392767,257392762,1
257393253,257392762,1
257393202,257392762,1
257392831,257392762,1
257393657,257392762,1
257394436,257392763,1
13153479,257392763,1
257392759,257392763,1
257393004,257392763,1
39405744,257392763,1
41273089,257392763,1
162396957,257392764,1
257394728,257392764,1
257394409,257392764,1
257392211,257392764,1
257394437,257392764,1
257395326,257392764,1
4202272,257392764,1
32587045,257392764,1
257392704,257392764,1
257392409,257392765,1
257392690,257392765,1
257394354,257392765,1
257394768,257392765,1
257393674,257392765,1
257393634,257392765,1
144519414,257392765,1
257393634,257392765,1
257392830,257392765,1
257395326,257392765,1
257394407,257392766,1
257392553,257392766,1
257395059,257392766,1
257392702,257392767,1
257392704,257392767,1
257392711,257392767,1
257394077,257392767,1
257392711,257392767,1
39213875,257392768,1
257392027,257392768,1
44866314,257392768,1
257395137,257392768,1
27351979,257392768,1
257394111,257392768,1
257395044,257392769,1
257393957,257392770,1
257394137,257392770,1
257394282,257392770,1
257393907,257392770,1
257393071,257392771,1
257394110,257392771,1
144519414,257392771,1
257394407,257392771,1
257392711,257392771,1
257393071,257392771,1
257392702,257392771,1
257392701,257392772,1
257394110,257392772,1
257395139,257392772,1
257394407,257392772,1
39213875,257392772,1
39405744,257392772,1
257395207,257392772,1
25428147,257392772,1
257394435,257392772,1
257392211,257392772,1
257394189,257392773,1
257394002,257392773,1
257394110,257392774,1
257392700,257392774,1
162627129,257392775,1
257392711,257392775,1
162482262,257392775,1
257393134,257392775,1
257394727,257392775,1
257393027,257392775,1
257394815,257392776,1
257394770,257392776,1
257393239,257392776,1
257394764,257392776,1
140560471,257392776,1
257392188,257392776,1
27351979,257392777,1
257395140,257392777,1
257393511,257392777,1
257392831,257392777,1
42493964,257392777,1
31308173,257392777,1
32587045,257392777,1
202558150,257392778,1
257391941,257392779,1
257393307,257392779,1
257393717,257392779,1
257393396,257392779,1
257393802,257392779,1
257392515,257392779,1
257395276,257392779,1
195072458,257392779,1
257395187,257392779,1
257395071,257392780,1
257392091,257392781,1
257392009,257392781,1
257394181,257392781,1
257392519,257392781,1
257393258,257392781,1
257393641,257392781,1
257393533,257392781,1
42754104,257392782,1
257394431,257392783,1
182349229,257392783,1
257394928,257392783,1
257394467,257392783,1
257393588,257392783,1
45418390,257392784,1
257392027,257392784,1
34798035,257392784,1
257393134,257392784,1
140560471,257392784,1
257392711,257392784,1
257392027,257392784,1
257392489,257392785,1
257395220,257392785,1
257392686,257392785,1
29685222,257392786,1
257392578,257392786,1
257394615,257392786,1
257392171,257392787,1
257391932,257392787,1
257391988,257392787,1
257394320,257392787,1
257394910,257392787,1
257393921,257392787,1
257394156,257392787,1
42493964,257392787,1
257392813,257392788,1
257394515,257392788,1
7365909,257392788,1
38277844,257392788,1
257394157,257392788,1
257394493,257392788,1
257392270,257392788,1
163014451,257392789,1
257394873,257392789,1
59250436,257392789,1
38444411,257392789,1
257394500,257392789,1
257393780,257392789,1
14479664,257392789,1
257394919,257392789,1
257393633,257392789,1
257392397,257392789,1
169295072,257392790,1
257391838,257392791,1
257395233,257392791,1
257392737,257392791,1
257394108,257392791,1
257391989,257392791,1
257392784,257392791,1
257392225,257392791,1
257393364,257392791,1
257393102,257392791,1
257394770,257392792,1
257394767,257392792,1
257393194,257392792,1
16200019,257392792,1
257395165,257392792,1
257391874,257392792,1
257392825,257392792,1
257392739,257392793,1
257392223,257392793,1
257391884,257392793,1
257395003,257392793,1
257392211,257392793,1
257394999,257392793,1
257391869,257392794,1
257392408,257392794,1
257392607,257392794,1
257391869,257392794,1
257393199,257392794,1
257391875,257392794,1
257395206,257392794,1
257395180,257392794,1
257394369,257392794,1
257391835,257392794,1
257394110,257392795,1
257395183,257392795,1
257394990,257392795,1
257392592,257392795,1
257394108,257392795,1
257393969,257392795,1
257394346,257392795,1
257395198,257392796,1
257394374,257392796,1
257392188,257392796,1
257392845,257392797,1
257394694,257392797,1
257394351,257392797,1
257394689,257392797,1
257394437,257392797,1
257392104,257392797,1
257393364,257392797,1
257394910,257392798,1
140560471,257392798,1
257394161,257392798,1
257392149,257392798,1
28697374,257392798,1
257394921,257392798,1
257395145,257392798,1
33544779,257392798,1
257392753,257392798,1
257393930,257392799,1
257394842,257392799,1
7365909,257392799,1
257394320,257392799,1
257394701,257392799,1
36635909,257392799,1
257393286,257392800,1
28249734,257392800,1
257394217,257392801,1
257393743,257392801,1
257392062,257392801,1
257393090,257392801,1
257391875,257392801,1
257395081,257392801,1
257394987,257392801,1
257395322,257392802,1
30133430,257392802,1
257395300,257392802,1
257395089,257392802,1
257395003,257392802,1
257394993,257392803,1
13907589,257392803,1
20105679,257392803,1
257394714,257392803,1
257395063,257392803,1
257395298,257392803,1
257393362,257392803,1
257394288,257392804,1
257394321,257392804,1
257394975,257392804,1
257391971,257392804,1
257394809,257392805,1
22186516,257392805,1
257393637,257392805,1
257393217,257392805,1
257393972,257392805,1
257392923,257392805,1
257393682,257392805,1
257394610,257392806,1
257394436,257392806,1
257393187,257392806,1
257392142,257392806,1
31929237,257392806,1
257391873,257392806,1
257392230,257392807,1
52959866,257392807,1
257393118,257392807,1
140317321,257392807,1
257392158,257392807,1
29223630,257392808,1
257393156,257392808,1
257394303,257392809,1
257394823,257392809,1
257392971,257392809,1
257392609,257392809,1
257392433,257392809,1
257395012,257392810,1
257394318,257392811,1
257393802,257392811,1
257394703,257392811,1
257393906,257392811,1
257391889,257392811,1
257395008,257392811,1
257391841,257392811,1
257392984,257392811,1
10259438,257392811,1
257395023,257392811,1
257392145,257392812,1
44335137,257392812,1
257394054,257392812,1
257393035,257392812,1
257393218,257392812,1
257393925,257392813,1
257393756,257392813,1
29685222,257392813,1
257393808,257392813,1
257394696,257392813,1
257393752,257392813,1
257395240,257392813,1
257391810,257392814,1
257393382,257392814,1
257392481,257392814,1
257394488,257392814,1
257392428,257392814,1
257393363,257392814,1
257395147,257392814,1
108371569,257392814,1
257392829,257392814,1
257392086,257392814,1
12545836,257392815,1
30237709,257392815,1
257394805,257392815,1
257393291,257392815,1
14418261,257392815,1
257393293,257392815,1
28995340,257392815,1
257393833,257392815,1
257394292,257392816,1
257393701,257392816,1
257393058,257392816,1
257392985,257392816,1
257392825,257392817,1
257392436,257392817,1
257392940,257392817,1
15230445,257392817,1
257391820,257392818,1
257393708,257392818,1
257392348,257392818,1
257392382,257392818,1
3376721,257392818,1
257392319,257392818,1
257392406,257392818,1
257391826,257392818,1
257392451,257392818,1
257393239,257392819,1
257392234,257392820,1
257391894,257392820,1
257392120,257392820,1
257394768,257392820,1
257393222,257392820,1
257393212,257392820,1
257392585,257392820,1
257391863,257392821,1
257392107,257392821,1
57202,257392821,1
257395059,257392821,1
257391842,257392821,1
257394279,257392821,1
257392871,257392821,1
257393412,257392822,1
257393991,257392822,1
257393762,257392822,1
257393120,257392822,1
257391980,257392822,1
257395304,257392822,1
257391925,257392822,1
257392434,257392822,1
257393240,257392822,1
5588860,257392822,1
257393071,257392823,1
257395138,257392823,1
35846680,257392823,1
257393651,257392823,1
257392774,257392823,1
257394186,257392824,1
257393027,257392824,1
34438283,257392824,1
257395143,257392824,1
27351979,257392824,1
257392701,257392824,1
257392402,257392824,1
140560471,257392824,1
257394350,257392824,1
257391992,257392824,1
257394441,257392825,1
23655657,257392825,1
257394350,257392825,1
257392702,257392825,1
257394590,257392825,1
257391970,257392825,1
257393205,257392825,1
257394436,257392826,1
257395208,257392827,1
257392701,257392827,1
257394729,257392827,1
257392769,257392827,1
10391899,257392827,1
257394351,257392827,1
41012649,257392827,1
257394076,257392827,1
118090602,257392828,1
34798035,257392828,1
257393072,257392828,1
41273089,257392828,1
34585833,257392828,1
257394550,257392828,1
257393996,257392828,1
4733413,257392828,1
257392700,257392828,1
257391971,257392829,1
118090602,257392829,1
257393165,257392829,1
257395144,257392830,1
257394440,257392830,1
257392211,257392830,1
257395043,257392830,1
257393326,257392830,1
2893001,257392830,1
257394187,257392830,1
257394711,257392830,1
1881617,257392830,1
257393932,257392830,1
257393634,257392831,1
13153479,257392831,1
257394727,257392831,1
257393552,257392832,1
257392846,257392832,1
257393864,257392832,1
257393865,257392833,1
257394068,257392833,1
257391989,257392833,1
257393271,257392833,1
257392134,257392834,1
257391911,257392834,1
257392628,257392834,1
257395305,257392834,1
257393157,257392835,1
257392384,257392835,1
257392608,257392835,1
257394620,257392835,1
257394816,257392835,1
257392578,257392835,1
257392687,257392835,1
1120424,257392835,1
257395078,257392835,1
257394915,257392836,1
257391891,257392836,1
257393307,257392836,1
257391951,257392836,1
257392703,257392836,1
257394326,257392836,1
257394919,257392836,1
257395232,257392836,1
257392964,257392837,1
257394046,257392837,1
12397688,257392837,1
257394626,257392837,1
257395143,257392837,1
10102218,257392837,1
257392101,257392837,1
257394425,257392837,1
257392234,257392838,1
257391852,257392838,1
39932985,257392838,1
42813126,257392838,1
257395043,257392838,1
257392101,257392838,1
257394425,257392838,1
41283643,257392838,1
257395019,257392838,1
257393060,257392839,1
257394647,257392839,1
257394255,257392839,1
257392828,257392839,1
257393560,257392839,1
4733413,257392839,1
257392791,257392839,1
257391792,257392839,1
257393989,257392840,1
257391827,257392840,1
257394081,257392840,1
257394970,257392840,1
257392335,257392840,1
257394913,257392840,1
257391945,257392840,1
206120044,257392841,1
257394326,257392842,1
8160903,257392843,1
22054668,257392843,1
257391824,257392844,1
257392571,257392845,1
9875256,257392845,1
28995340,257392845,1
257395180,257392845,1
39099601,257392845,1
257392099,257392845,1
257392027,257392845,1
36635909,257392845,1
42351921,257392845,1
257394718,257392845,1
257393815,257392846,1
257394381,257392846,1
257395231,257392846,1
257393919,257392846,1
257392149,257392846,1
257393264,257392846,1
257394187,257392847,1
257392147,257392847,1
257394385,257392847,1
257392911,257392847,1
257393362,257392847,1
257393402,257392847,1
257392768,257392847,1
257392775,257392847,1
257395070,257392847,1
257393969,257392848,1
257393800,257392848,1
257393165,257392848,1
257393619,257392848,1
257391971,257392848,1
257393677,257392848,1
257395307,257392849,1
257392120,257392849,1
257394297,257392849,1
257395188,257392849,1
257392145,257392850,1
257395001,257392850,1
29482050,257392850,1
257391968,257392851,1
39099601,257392851,1
257393083,257392851,1
257393239,257392851,1
70309317,257392851,1
257393996,257392851,1
21324677,257392851,1
257391937,257392852,1
257395142,257392852,1
257395232,257392852,1
257394835,257392852,1
2820054,257392852,1
257393073,257392852,1
257391879,257392852,1
257392995,257392852,1
257394044,257392852,1
257393998,257392853,1
8160903,257392853,1
257394585,257392853,1
257392509,257392853,1
257391827,257392853,1
257393665,257392853,1
44589100,257392853,1
257394511,257392853,1
257392180,257392853,1
14665258,257392854,1
257392380,257392854,1
257392332,257392854,1
257392231,257392854,1
30469375,257392854,1
12545836,257392854,1
37706008,257392854,1
257391969,257392854,1
257394691,257392854,1
257395194,257392854,1
257394589,257392855,1
257393996,257392856,1
257393817,257392856,1
257391989,257392856,1
257395003,257392856,1
257392273,257392857,1
45265900,257392857,1
9488862,257392857,1
257391889,257392858,1
257392597,257392858,1
257394055,257392859,1
257394708,257392859,1
28249734,257392859,1
257393816,257392859,1
257394296,257392859,1
257394834,257392859,1
257395013,257392859,1
37134779,257392859,1
257393136,257392859,1
257395070,257392860,1
257392411,257392860,1
257392586,257392860,1
257394441,257392860,1
257392669,257392861,1
22184813,257392861,1
8889986,257392861,1
257393384,257392861,1
257393381,257392861,1
257391930,257392861,1
257393626,257392862,1
39932985,257392862,1
257392571,257392862,1
8160903,257392862,1
257392688,257392862,1
257392700,257392862,1
257393240,257392862,1
257394194,257392862,1
257393027,257392863,1
257393027,257392863,1
140560471,257392863,1
128487683,257392863,1
42754104,257392863,1
257391972,257392863,1
10650788,257392864,1
28108359,257392864,1
257393747,257392864,1
257394645,257392864,1
51697813,257392864,1
57202,257392864,1
257393925,257392864,1
39405744,257392864,1
257393385,257392864,1
257395047,257392865,1
24366958,257392865,1
257393733,257392865,1
9136093,257392865,1
23374425,257392865,1
29482050,257392865,1
257392223,257392865,1
257393134,257392865,1
22766649,257392865,1
230617529,257392865,1
257394365,257392866,1
257393042,257392866,1
257393530,257392866,1
257393731,257392866,1
257394607,257392866,1
257393887,257392866,1
257394872,257392866,1
215726754,257392867,1
30959469,257392867,1
257392855,257392867,1
257392773,257392867,1
257392812,257392868,1
257392461,257392868,1
257394678,257392868,1
257394382,257392869,1
257394734,257392869,1
159333793,257392869,1
257393063,257392869,1
257391889,257392869,1
257395168,257392869,1
257392038,257392869,1
257393807,257392869,1
257394982,257392869,1
257392261,257392869,1
257392120,257392870,1
257392550,257392870,1
33544779,257392870,1
257394212,257392870,1
257394635,257392870,1
257394326,257392870,1
257393004,257392871,1
35391003,257392871,1
257394815,257392871,1
257393271,257392871,1
27351979,257392871,1
257392402,257392871,1
257392409,257392871,1
257392665,257392872,1
257393568,257392872,1
257394295,257392872,1
257391972,257392872,1
257394303,257392872,1
25950551,257392872,1
257394982,257392873,1
257392401,257392873,1
257394304,257392873,1
257394909,257392873,1
257394283,257392873,1
38277844,257392873,1
257395187,257392874,1
257392339,257392874,1
257392640,257392874,1
30133430,257392874,1
257393557,257392874,1
257393054,257392874,1
257394081,257392874,1
257395175,257392874,1
257391800,257392874,1
253655112,257392875,1
257393805,257392875,1
232481864,257392875,1
257395327,257392875,1
10279247,257392875,1
245947088,257392876,1
257393264,257392877,1
257392034,257392877,1
29223630,257392878,1
257392069,257392878,1
257395043,257392879,1
2893001,257392879,1
257394226,257392879,1
257394037,257392879,1
43226706,257392879,1
257394511,257392879,1
257392676,257392879,1
257393663,257392879,1
257394694,257392879,1
257395183,257392879,1
257393243,257392880,1
257392336,257392880,1
257393629,257392880,1
257394499,257392880,1
257393943,257392880,1
257393681,257392880,1
257394347,257392880,1
257393770,257392880,1
257392983,257392880,1
159359677,257392880,1
257393627,257392881,1
257393829,257392881,1
257391820,257392881,1
257394439,257392881,1
257392852,257392882,1
257394611,257392882,1
257391837,257392882,1
257392279,257392882,1
257392314,257392882,1
257395053,257392883,1
257394532,257392883,1
257392256,257392883,1
257394992,257392883,1
257395056,257392883,1
257393733,257392883,1
257394098,257392883,1
257392380,257392883,1
257394786,257392884,1
257392299,257392884,1
257394157,257392884,1
229325758,257392884,1
128487683,257392884,1
257394607,257392885,1
257394615,257392885,1
42813126,257392886,1
257392145,257392886,1
257394301,257392886,1
257393364,257392886,1
34557450,257392886,1
257394778,257392886,1
257392147,257392887,1
33280108,257392887,1
257395184,257392887,1
257393258,257392887,1
32242144,257392887,1
35412301,257392888,1
257393544,257392888,1
25428147,257392888,1
257392476,257392888,1
44335137,257392889,1
257393708,257392889,1
193005665,257392889,1
257392774,257392889,1
257392273,257392889,1
257394707,257392889,1
257393097,257392890,1
257394374,257392890,1
231304001,257392890,1
257392829,257392890,1
257391978,257392890,1
257394458,257392890,1
257392764,257392890,1
257392703,257392890,1
257393089,257392891,1
257393629,257392891,1
257394057,257392891,1
220335764,257392891,1
257394040,257392891,1
257392406,257392891,1
257394353,257392891,1
257394405,257392891,1
19115550,257392891,1
257392947,257392891,1
257394589,257392892,1
257393050,257392892,1
233197383,257392892,1
257393703,257392892,1
257392015,257392892,1
257391849,257392892,1
220284888,257392892,1
257393263,257392892,1
257394990,257392893,1
257394527,257392893,1
257392060,257392893,1
257391866,257392893,1
257395144,257392893,1
257391970,257392893,1
257393362,257392893,1
257394417,257392894,1
257394607,257392894,1
257392258,257392894,1
257391891,257392894,1
35090790,257392894,1
257394838,257392895,1
257393511,257392895,1
257394757,257392895,1
257393778,257392895,1
257392051,257392895,1
10650788,257392896,1
257392256,257392896,1
257392581,257392896,1
257395265,257392897,1
257395208,257392897,1
257393041,257392897,1
257391824,257392897,1
222420218,257392898,1
257394336,257392898,1
257393086,257392898,1
257395214,257392898,1
257392158,257392898,1
257392010,257392898,1
210133143,257392898,1
257392974,257392898,1
257392923,257392899,1
257394924,257392899,1
257394520,257392899,1
257392402,257392899,1
257391801,257392899,1
257394919,257392899,1
42493964,257392899,1
257392606,257392899,1
257394318,257392900,1
257393225,257392900,1
257394478,257392900,1
257394388,257392900,1
257395197,257392900,1
257392659,257392900,1
257392024,257392901,1
257393416,257392901,1
257393281,257392901,1
257394407,257392901,1
257392456,257392901,1
257394369,257392902,1
257391807,257392902,1
257394683,257392902,1
35412301,257392902,1
257395267,257392902,1
21642616,257392902,1
46393313,257392902,1
226193169,257392902,1
257393284,257392902,1
257393040,257392902,1
257393327,257392903,1
257395293,257392904,1
257392922,257392904,1
257395240,257392905,1
257395144,257392905,1
257392667,257392905,1
257392153,257392905,1
218758929,257392906,1
38277844,257392906,1
257393007,257392906,1
257394705,257392906,1
257392304,257392906,1
257394385,257392906,1
257393055,257392906,1
257394277,257392906,1
16245702,257392907,1
257392558,257392907,1
159329194,257392908,1
257393221,257392908,1
229315875,257392908,1
11232049,257392908,1
257393742,257392908,1
257393530,257392908,1
149685384,257392908,1
257392831,257392909,1
257394189,257392909,1
257392395,257392909,1
257393159,257392909,1
257393382,257392909,1
257393294,257392909,1
22186516,257392910,1
257393503,257392910,1
257393214,257392910,1
257393121,257392911,1
257392762,257392911,1
13153479,257392911,1
257394407,257392911,1
31929237,257392911,1
257392395,257392911,1
19115550,257392911,1
31094297,257392911,1
23892886,257392912,1
257392409,257392912,1
257392826,257392912,1
257393932,257392912,1
257392472,257392912,1
23892886,257392912,1
140560471,257392913,1
45050611,257392913,1
257394815,257392913,1
257393120,257392913,1
257392188,257392913,1
45050611,257392913,1
36413452,257392913,1
257393287,257392913,1
257392489,257392914,1
10241326,257392914,1
21922849,257392914,1
257392828,257392914,1
257393989,257392914,1
257393818,257392914,1
53209099,257392914,1
257392544,257392914,1
257393973,257392914,1
31965925,257392914,1
257393237,257392915,1
37134779,257392915,1
257394918,257392915,1
257392482,257392915,1
51697813,257392916,1
257392107,257392916,1
257395273,257392916,1
205221972,257392916,1
257395026,257392916,1
257394482,257392916,1
257393824,257392916,1
9875256,257392916,1
257393949,257392916,1
257392176,257392916,1
257393041,257392917,1
257394014,257392917,1
257394608,257392917,1
257392484,257392917,1
257395296,257392917,1
257393236,257392917,1
35366931,257392917,1
257395253,257392917,1
257394649,257392917,1
257394160,257392917,1
257393969,257392918,1
9358571,257392918,1
257393726,257392918,1
257393998,257392918,1
195072458,257392918,1
257392274,257392918,1
46058983,257392918,1
257394909,257392919,1
257394871,257392919,1
257392690,257392919,1
257393995,257392919,1
257394991,257392919,1
21324677,257392919,1
257393555,257392920,1
257391846,257392921,1
59944215,257392921,1
257394388,257392921,1
27338751,257392921,1
257395168,257392921,1
257392192,257392921,1
37833793,257392921,1
10102218,257392921,1
99909081,257392921,1
257394304,257392922,1
44021710,257392922,1
257393926,257392922,1
257393722,257392922,1
257392991,257392922,1
257393058,257392923,1
257393940,257392923,1
257392856,257392924,1
257395081,257392924,1
257394388,257392924,1
257393107,257392925,1
257394052,257392925,1
257392059,257392925,1
257392791,257392925,1
257394976,257392925,1
257392113,257392925,1
257394482,257392925,1
257393973,257392925,1
257394337,257392925,1
